MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID 
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;20/04/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CR;W;Q;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126836;39228617;1656646
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;HG;W;;0.02;ug/l;A;0.001;0.003;;;LUNG;;;NF~NONE;;;;AAS-CV;;;AWS;;;;126838;39232543;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CD;W;;0.21;ug/l;A;2,00E-05;6,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126835;39229209;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;ZN;W;;2.98;ug/l;A;0.1;2.45;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126841;39228582;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CR;W;Q;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126836;39228618;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;NI;W;;0.58;ug/l;A;;0.05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126839;39227987;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CU;W;;1.1;ug/l;A;0.05;0.24;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126837;39231263;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;AS;W;;0.3;ug/l;A;0.1;;;;LUNG;;;NF~NONE;;;HCL~KJE;AAS-BOR;;;AWS;;;;126834;39228486;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;03/05/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;PB;W;;0.43;ug/l;A;8,00E-05;0.00023;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126840;39228537;1656648
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;HG;W;Q;0.05;ug/l;A;0.001;0.003;;;LUNG;;;NF~NONE;;;;AAS-CV;;;AWS;;;;126838;39232538;1656662
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CD;W;;0.05;ug/l;A;2,00E-05;6,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126835;39229214;1656662
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;1;;AF;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987525;1340521
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;1;;AF;;I-MET;ZN;;Q;5;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987519;1340521
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;1;;AF;;I-MET;CU;;;0.59;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987522;1340521
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;BF;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HSA;NON;AAS-CV;;;NSK;;;;94515;33987518;1340522
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;AF;;I-MET;PB;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987526;1340522
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;AF;;I-MET;CD;;Q;0.05;ug/l;;;0.05;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987528;1340522
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;AF;;I-MET;CR;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987529;1340522
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;AF;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987530;1340522
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;AF;;I-MET;ZN;;;5.3;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987520;1340522
COMB;;Lithuania;MRLT;K22;2010;31/03/2010;55.73500000;21.05000000;;;;13;;AF;;I-MET;CU;;;1.1;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987527;1340522
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;BF;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HSA;NON;AAS-CV;;;NSK;;;;94515;33987553;1340523
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;ZN;;Q;5;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987505;1340523
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;CU;;;0.59;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987508;1340523
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;CU;;Q;0.8;ug/l;;;0.8;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37875078;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;ZN;;;21;ug/l;;;5;;;MRLT;ISO11885:2007;RF;FM-PC-0.45;;;;ICP-OES;;;NSK;;;;120443;37874622;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;V;;Q;5;ug/l;;;5;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37874654;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;SN;;Q;5;ug/l;;;5;;;MRLT;;RF;FM-PC-0.45;GC;;;GC;;;NSK;;;;120444;37874782;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37874940;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HNO;NON;AAS-CV;;;NSK;;;;120440;37874950;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;CR;;;0.78;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37875144;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37875166;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;AL;;Q;50;ug/l;;;50;;;MRLT;ISO11885:2007;RF;FM-PC-0.45;;;;ICP-OES;;;NSK;;;;120443;37875236;1595752
COMB;;Lithuania;MRLT;K23;2012;28/05/2012;55.71831667;21.06166667;;;;1;;WT;;I-MET;PB;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37874848;1595752
COMB;;Lithuania;MRLT;K41;2012;31/05/2012;55.31166667;20.95666667;;;;12;;WT;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HNO;NON;AAS-CV;;;NSK;;;;120440;37874943;1595759
COMB;;Lithuania;MRLT;K41;2012;31/05/2012;55.31166667;20.95666667;;;;12;;WT;;I-MET;CU;;;0.84;ug/l;;;0.8;;;MRLT;LST EN ISO 15586:2004;RF;FM-PC-0.45;;;;AAS-GF;;;NSK;;;;120441;37875071;1595759
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;NI;W;;0.73;ug/l;A;;0.05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126839;39228002;1656662
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CR;W;;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126836;39228622;1656662
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CU;W;;1.27;ug/l;A;0.05;0.24;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126837;39231254;1656662
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;AS;W;;0.59;ug/l;A;0.1;;;;LUNG;;;NF~NONE;;;HCL~KJE;AAS-BOR;;;AWS;;;;126834;39228491;1656662
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;11/01/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;ZN;W;;1.88;ug/l;A;0.1;2.45;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126841;39228577;1656662
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;HG;W;Q;0.02;ug/l;A;0.001;0.003;;;LUNG;;;NF~NONE;;;;AAS-CV;;;AWS;;;;126838;39232536;1656664
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;NI;W;;0.88;ug/l;A;;0.05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126839;39228003;1656664
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CR;W;Q;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126836;39228633;1656664
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;PB;W;;0.73;ug/l;A;8,00E-05;0.00023;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126840;39228542;1656664
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;ZN;W;;1;ug/l;A;0.1;2.45;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126841;39228586;1656664
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CD;W;;0.28;ug/l;A;2,00E-05;6,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126835;39229225;1656664
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;AS;W;;6;ug/l;A;0.1;;;;LUNG;;;NF~NONE;;;HCL~KJE;AAS-BOR;;;AWS;;;;126834;39228501;1656664
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;PB;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987507;1340523
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;CD;;;0.06;ug/l;;;0.05;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987509;1340523
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;CR;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987510;1340523
COMB;;Lithuania;MRLT;J56;2010;31/03/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987511;1340523
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;AF;;I-MET;PB;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987237;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;AF;;I-MET;CR;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987240;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;AF;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987241;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;AF;;I-MET;CD;;Q;0.05;ug/l;;;0.05;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987239;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;BF;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HSA;NON;AAS-CV;;;NSK;;;;94515;33987235;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;AF;;I-MET;CU;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987238;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;1;;AF;;I-MET;ZN;;Q;5;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987247;1340537
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;AF;;I-MET;PB;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987242;1340538
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;AF;;I-MET;CR;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987245;1340538
COMB;T~S~E;Germany;LUNG;OMMVUW4;1999;22/02/1999;54.16666667;12.10000000;;;;1.5;;WT;;I-MET;CU;W;;1.58;ug/l;A;0.05;0.24;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126837;39231255;1656664
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;CD;W;;0.52;ug/l;A;2,00E-05;6,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126835;39229224;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;HG;W;;0.03;ug/l;A;0.001;0.003;;;LUNG;;;NF~NONE;;;;AAS-CV;;;AWS;;;;126838;39232534;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;PB;W;;0.52;ug/l;A;8,00E-05;0.00023;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126840;39228540;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;CR;W;Q;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126836;39228630;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;AS;W;Q;0.1;ug/l;A;0.1;;;;LUNG;;;NF~NONE;;;HCL~KJE;AAS-BOR;;;AWS;;;;126834;39228500;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;NI;W;;0.57;ug/l;A;;0.05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126839;39227999;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;ZN;W;;1.58;ug/l;A;0.1;2.45;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126841;39228585;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;05/05/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;CU;W;;0.78;ug/l;A;0.05;0.24;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126837;39231251;1656678
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;NI;W;Q;0.2;ug/l;A;;0.05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126839;39228000;1656680
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;AS;W;;0.4;ug/l;A;0.1;;;;LUNG;;;NF~NONE;;;HCL~KJE;AAS-BOR;;;AWS;;;;126834;39228499;1656680
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;CR;W;Q;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126836;39228631;1656680
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;AF;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987246;1340538
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;AF;;I-MET;CD;;Q;0.05;ug/l;;;0.05;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987244;1340538
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;BF;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HSA;NON;AAS-CV;;;NSK;;;;94515;33987236;1340538
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;AF;;I-MET;CU;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987243;1340538
COMB;;Lithuania;MRLT;BMPJ2;2010;04/08/2010;55.88166667;20.34166667;;;;45;;AF;;I-MET;ZN;;;8.3;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987248;1340538
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;ZN;;Q;5;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987187;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;BF;;I-MET;HG;;Q;0.03;ug/l;;;0.03;;;MRLT;LST EN 1483:2007;RT;NF;;HSA;NON;AAS-CV;;;NSK;;;;94515;33987189;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;CU;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987226;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;CD;;Q;0.05;ug/l;;;0.05;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987227;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;PB;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987225;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;CR;;Q;0.5;ug/l;;;0.5;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987228;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;1;;AF;;I-MET;NI;;Q;1;ug/l;;;1;;;MRLT;LST EN ISO 15586:2004;RT;FM-PC-0.45;;;;;;;NSK;;;;94516;33987229;1340539
COMB;;Lithuania;MRLT;J56;2010;04/08/2010;56.02833333;20.83333333;;;;24;;AF;;I-MET;ZN;;;8.9;ug/l;;;5;;;MRLT;ISO11885:2007;RT;FM-PC-0.45;;;;;;;NSK;;;;94517;33987188;1340540
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;CU;W;;0.49;ug/l;A;0.05;0.24;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126837;39231252;1656680
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;ZN;W;Q;1;ug/l;A;0.1;2.45;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126841;39228583;1656680
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;CD;W;Q;0.02;ug/l;A;2,00E-05;6,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126835;39229222;1656680
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;HG;W;Q;0.02;ug/l;A;0.001;0.003;;;LUNG;;;NF~NONE;;;;AAS-CV;;;AWS;;;;126838;39232532;1656680
COMB;T~E;Germany;LUNG;OMMVWB3;1999;15/06/1999;53.95000000;11.40833333;;;;1.5;;WT;;I-MET;PB;W;;0.67;ug/l;A;8,00E-05;0.00023;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126840;39228539;1656680
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;NI;W;;1.43;ug/l;A;;0.05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126859;39233400;1656796
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;CU;W;;0.74;ug/l;A;0.05;0.24;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126857;39237968;1656796
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;ZN;W;;1.27;ug/l;A;0.1;2.45;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126861;39234133;1656796
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;CR;W;Q;0.5;ug/l;A;3,00E-05;9,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126856;39234220;1656796
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;CD;W;Q;0.02;ug/l;A;2,00E-05;6,00E-05;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126855;39234880;1656796
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;AS;W;;0.25;ug/l;A;0.1;;;;LUNG;;;NF~NONE;;;HCL~KJE;AAS-BOR;;;AWS;;;;126854;39233958;1656796
COMB;T~E;Germany;LUNG;OMO5;2000;11/04/2000;54.23166667;12.06666667;;;;1.5;;WT;;I-MET;PB;W;Q;0.2;ug/l;A;8,00E-05;0.00023;;;LUNG;;;NF~NONE;;;AM;AAS-GF;;;AWS;;;;126860;39234045;1656796
COMB;;Lithuania;MRLT;K41;2012;31/05/2012;55.31166667;20.95666667;;;;12;;WT;;I-MET;SN;;Q;5;ug/l;;;5;;;MRLT;;RF;FM-PC-0.45;GC;;;GC;;;NSK;;;;120444;37874775;1595759
COMB;;Lithuania;MRLT;K41;2012;31/05/2012;55.31166667;20.95666667;;;;12;;WT;;I-MET;ZN;;Q;5;ug/l;;;5;;;MRLT;ISO11885:2007;RF;FM-PC-0.45;;;;ICP-OES;;;NSK;;;;120443;37874615;1595759
