Country;DATE;Latitude;Longitude;PARAM;Value;MUNIT;uM
Germany;14/11/2000;54.01666667;11.36666667;ZN;3,15;ug/l;0.000736921
Germany;14/06/2000;54.16666667;12.10000000;ZN;4,42;ug/l;0.001034028
Lithuania;08/08/2007;55.88166667;20.34166667;ZN;51,5;ug/l;0.012048068
Lithuania;08/08/2007;55.88166667;20.34166667;ZN;51,5;ug/l;0.012048068
Lithuania;09/08/2007;55.73500000;21.05000000;ZN;51,5;ug/l;0.012048068
Lithuania;09/08/2007;55.73500000;21.05000000;ZN;51,5;ug/l;0.012048068
Lithuania;20/11/2007;56.02833333;20.83333333;ZN;51,5;ug/l;0.012048068
Lithuania;20/11/2007;56.02833333;20.83333333;ZN;51,5;ug/l;0.012048068
Germany;24/07/2000;54.16666667;12.10000000;ZN;1,95;ug/l;0.000456189
Germany;14/02/2000;54.20666667;13.56666667;ZN;0,63;ug/l;0.000147384
Germany;01/03/2000;54.20666667;13.56666667;ZN;4,58;ug/l;0.001071459
Germany;13/06/2000;54.20666667;13.56666667;ZN;1;ug/l;0.000233943
Germany;06/09/2000;54.20666667;13.56666667;ZN;2,58;ug/l;0.000603573
Germany;05/09/2000;53.80666667;14.23500000;ZN;1,92;ug/l;0.000449171
Germany;10/10/2000;53.80666667;14.23500000;ZN;4,32;ug/l;0.001010634
Lithuania;06/02/2009;55.31166667;20.95666667;ZN;53;ug/l;0.012398982
Lithuania;06/05/2009;55.71833333;21.06166667;ZN;53;ug/l;0.012398982
Lithuania;06/05/2009;55.73500000;21.05000000;ZN;53;ug/l;0.012398982
Germany;20/06/2000;53.82500000;14.10000000;ZN;1;ug/l;0.000233943
Lithuania;08/05/2009;55.31166667;20.95666667;ZN;53;ug/l;0.012398982
Lithuania;08/05/2009;55.55833333;21.07833333;ZN;53;ug/l;0.012398982
Germany;18/07/2000;53.82500000;14.10000000;ZN;1,77;ug/l;0.000414079
Lithuania;05/08/2009;55.73500000;21.05000000;ZN;65;ug/l;0.015206299
Lithuania;05/08/2009;55.88166667;20.34166667;ZN;53;ug/l;0.012398982
Lithuania;03/12/2009;56.02833333;20.83333333;ZN;53;ug/l;0.012398982
Lithuania;04/12/2009;55.31166667;20.95666667;ZN;53;ug/l;0.012398982
Lithuania;04/12/2009;55.88166667;20.34166667;ZN;53;ug/l;0.012398982
Lithuania;01/04/2010;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;01/04/2010;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;10/06/2010;55.31166667;20.95666667;ZN;9,5;ug/l;0.002222459
Lithuania;10/06/2010;55.55833333;21.07833333;ZN;20;ug/l;0.004678861
Lithuania;11/08/2010;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;11/08/2010;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;18/11/2010;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;19/11/2010;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;14/01/2008;54.45916667;10.24500000;ZN;1;ug/l;0.000233943
Germany;14/01/2008;54.60000000;10.45000000;ZN;0,8;ug/l;0.000187154
Germany;23/01/2008;54.11000000;11.17500000;ZN;1,1;ug/l;0.000257337
Germany;09/06/2008;54.35383333;10.16466667;ZN;4,4;ug/l;0.001029349
Germany;17/06/2008;54.75250000;10.09283333;ZN;0,6;ug/l;0.000140366
Germany;17/06/2008;54.84000000;9.48450000;ZN;0,9;ug/l;0.000210549
Germany;17/01/2008;53.95000000;11.40833333;ZN;4,0646;ug/l;0.000950885
Germany;11/03/2008;54.00666667;14.23333333;ZN;3,4129;ug/l;0.000798424
Germany;07/05/2008;53.82500000;14.10000000;ZN;3,0385;ug/l;0.000710836
Germany;03/07/2008;54.00666667;14.23333333;ZN;1,4485;ug/l;0.000338867
Germany;14/03/2005;54.20666667;13.56666667;ZN;3,91;ug/l;0.000914717
Germany;13/07/2005;54.20666667;13.56666667;ZN;7,34;ug/l;0.001717142
Germany;09/07/2008;53.95000000;11.40833333;ZN;1,8087;ug/l;0.000423133
Germany;09/09/2008;53.82500000;14.10000000;ZN;0,8699;ug/l;0.000203507
Germany;25/09/2008;54.00666667;14.23333333;ZN;1,1971;ug/l;0.000280053
Germany;05/01/2006;53.82500000;14.10000000;ZN;4,3;ug/l;0.001005955
Germany;21/06/2006;53.82500000;14.10000000;ZN;4,9;ug/l;0.001146321
Germany;26/07/2006;54.16666667;12.10000000;ZN;1,6;ug/l;0.000374309
Germany;23/08/2006;53.95000000;11.40833333;ZN;1,1;ug/l;0.000257337
Germany;14/11/2005;54.20666667;13.56666667;ZN;2,61;ug/l;0.000610591
Germany;13/04/2005;53.82500000;14.10000000;ZN;5,76;ug/l;0.001347512
Germany;05/10/2005;53.82500000;14.10000000;ZN;3,15;ug/l;0.000736921
Germany;28/04/2005;54.00666667;14.23333333;ZN;4,7;ug/l;0.001099532
Germany;20/12/2005;54.00666667;14.23333333;ZN;3,33;ug/l;0.00077903
Germany;03/03/2005;54.16666667;12.10000000;ZN;4,13;ug/l;0.000966185
Germany;13/06/2005;54.16666667;12.10000000;ZN;1,73;ug/l;0.000404721
Germany;20/09/2005;54.16666667;12.10000000;ZN;1,32;ug/l;0.000308805
Germany;08/03/2005;53.95000000;11.40833333;ZN;1,57;ug/l;0.000367291
Germany;14/06/2005;53.95000000;11.40833333;ZN;15,74;ug/l;0.003682264
Germany;21/09/2005;53.95000000;11.40833333;ZN;0,44;ug/l;0.000102935
Germany;12/06/2003;53.95000000;11.40833333;ZN;3,58;ug/l;0.000837516
Germany;02/07/2003;53.95000000;11.40833333;ZN;12,9;ug/l;0.003017865
Germany;05/03/2003;54.16666667;12.10000000;ZN;5,2;ug/l;0.001216504
Germany;10/06/2003;54.16666667;12.10000000;ZN;28,5;ug/l;0.006667377
Germany;22/09/2003;54.16666667;12.10000000;ZN;2,76;ug/l;0.000645683
Germany;22/04/2003;54.20666667;13.56666667;ZN;7,03;ug/l;0.00164462
Germany;05/05/2003;54.20666667;13.56666667;ZN;13;ug/l;0.00304126
Germany;10/07/2003;54.20666667;13.56666667;ZN;10,3;ug/l;0.002409614
Germany;04/08/2003;54.20666667;13.56666667;ZN;3,48;ug/l;0.000814122
Germany;06/10/2003;54.20666667;13.56666667;ZN;3,44;ug/l;0.000804764
Germany;03/11/2003;54.20666667;13.56666667;ZN;3,88;ug/l;0.000907699
Germany;27/08/2003;53.82500000;14.10000000;ZN;53,3;ug/l;0.012469165
Germany;11/05/2004;54.00666667;14.23333333;ZN;5,36;ug/l;0.001253935
Germany;08/01/2004;53.95000000;11.40833333;ZN;10,4;ug/l;0.002433008
Germany;08/01/2004;53.95000000;11.40833333;ZN;10,4;ug/l;0.002433008
Germany;18/08/2004;53.95000000;11.40833333;ZN;4,01;ug/l;0.000938112
Germany;18/08/2004;53.95000000;11.40833333;ZN;4,01;ug/l;0.000938112
Germany;14/01/2004;54.00666667;14.23333333;ZN;6,14;ug/l;0.00143641
Germany;04/08/2004;54.00666667;14.23333333;ZN;1,91;ug/l;0.000446831
Germany;04/08/2004;54.00666667;14.23333333;ZN;1,91;ug/l;0.000446831
Germany;01/04/2004;53.95000000;11.40833333;ZN;1,54;ug/l;0.000360272
Germany;06/10/2004;53.95000000;11.40833333;ZN;4,78;ug/l;0.001118248
Lithuania;12/08/2010;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;12/08/2010;55.55833333;21.07833333;ZN;25;ug/l;0.005848577
Lithuania;18/11/2010;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;18/11/2010;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;15/01/2008;54.51833333;9.67166667;ZN;3,5;ug/l;0.000818801
Germany;09/06/2008;54.45916667;10.24500000;ZN;6,5;ug/l;0.00152063
Germany;26/03/2008;53.82500000;14.10000000;ZN;2,9621;ug/l;0.000692963
Germany;03/06/2008;53.82500000;14.10000000;ZN;1,3671;ug/l;0.000319824
Germany;02/07/2008;53.82500000;14.10000000;ZN;1,683;ug/l;0.000393726
Germany;29/07/2008;54.16666667;12.10000000;ZN;1,578;ug/l;0.000369162
Germany;26/08/2008;54.16666667;12.10000000;ZN;1,9696;ug/l;0.000460774
Germany;27/08/2008;53.95000000;11.40833333;ZN;0,9786;ug/l;0.000228937
Germany;19/11/2008;53.82500000;14.10000000;ZN;2,2658;ug/l;0.000530068
Germany;04/01/2006;54.00666667;14.23333333;ZN;1,9;ug/l;0.000444492
Germany;11/01/2006;53.95000000;11.40833333;ZN;1,4;ug/l;0.00032752
Germany;01/02/2006;54.00666667;14.23333333;ZN;1,5;ug/l;0.000350915
Germany;22/02/2006;53.95000000;11.40833333;ZN;1,8;ug/l;0.000421098
Germany;16/03/2006;54.16666667;12.10000000;ZN;2,9;ug/l;0.000678435
Germany;12/04/2006;53.95000000;11.40833333;ZN;1,4;ug/l;0.00032752
Germany;16/05/2006;54.00666667;14.23333333;ZN;1,7;ug/l;0.000397703
Germany;25/07/2006;54.00666667;14.23333333;ZN;2,7;ug/l;0.000631646
Germany;27/09/2006;54.00666667;14.23333333;ZN;1,1;ug/l;0.000257337
Germany;15/11/2006;54.00666667;14.23333333;ZN;1,1;ug/l;0.000257337
Germany;06/02/2007;54.16666667;12.10000000;ZN;2,7241;ug/l;0.000637284
Germany;21/03/2007;54.16666667;12.10000000;ZN;2,6871;ug/l;0.000628628
Germany;04/04/2007;53.82500000;14.10000000;ZN;6,1058;ug/l;0.00142841
Germany;08/05/2007;54.00666667;14.23333333;ZN;0,8579;ug/l;0.0002007
Germany;09/05/2007;53.82500000;14.10000000;ZN;1,2321;ug/l;0.000288241
Germany;30/08/2007;54.16666667;12.10000000;ZN;16,253;ug/l;0.003802277
Germany;05/09/2007;54.00666667;14.23333333;ZN;2,9121;ug/l;0.000681266
Germany;05/06/2007;54.51833333;9.67150000;ZN;11;ug/l;0.002573374
Germany;02/07/2007;54.45900000;10.24500000;ZN;0,6;ug/l;0.000140366
Germany;28/11/2007;54.51833333;9.67150000;ZN;0,7;ug/l;0.00016376
Lithuania;08/06/2011;56.02833333;20.83333333;ZN;15;ug/l;0.003509146
Lithuania;08/06/2011;56.02833333;20.83333333;ZN;15;ug/l;0.003509146
Lithuania;08/06/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;08/06/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;22/04/2011;55.31166667;20.95666667;ZN;15;ug/l;0.003509146
Russia;30/06/1998;55.51950000;18.31666667;ZN;5,39;ug/l;0.001260953
Russia;01/07/1998;55.31983333;19.67500000;ZN;8,64;ug/l;0.002021268
Germany;16/08/2004;54.16666667;12.10000000;ZN;6,44;ug/l;0.001506593
Russia;09/07/1998;56.59316667;17.64316667;ZN;6,42;ug/l;0.001501914
Germany;06/10/2004;54.16666667;12.10000000;ZN;6,26;ug/l;0.001464484
Germany;13/01/2004;54.20666667;13.56666667;ZN;5,62;ug/l;0.00131476
Lithuania;13/02/2008;55.71833333;21.06166667;ZN;0;ug/l;0
Lithuania;13/02/2008;55.71833333;21.06166667;ZN;0;ug/l;0
Germany;14/04/2004;54.20666667;13.56666667;ZN;2,84;ug/l;0.000664398
Germany;10/02/2004;54.00666667;14.23333333;ZN;10,2;ug/l;0.002386219
Lithuania;13/02/2008;55.71833333;21.06166667;ZN;0;ug/l;0
Lithuania;13/02/2008;55.73500000;21.05000000;ZN;0;ug/l;0
Lithuania;13/02/2008;55.73500000;21.05000000;ZN;0;ug/l;0
Lithuania;08/05/2008;55.88166667;20.34166667;ZN;0;ug/l;0
Lithuania;08/05/2008;55.88166667;20.34166667;ZN;0;ug/l;0
Lithuania;19/08/2008;56.02833333;20.83333333;ZN;0;ug/l;0
Lithuania;19/08/2008;56.02833333;20.83333333;ZN;0;ug/l;0
Lithuania;21/08/2008;55.55833333;21.07833333;ZN;0;ug/l;0
Lithuania;21/08/2008;55.55833333;21.07833333;ZN;0;ug/l;0
Lithuania;22/10/2008;56.02833333;20.83333333;ZN;0;ug/l;0
Germany;06/01/2004;54.16666667;12.10000000;ZN;18,2;ug/l;0.004257764
Germany;17/05/2004;54.16666667;12.10000000;ZN;5,18;ug/l;0.001211825
Lithuania;22/10/2008;56.02833333;20.83333333;ZN;0;ug/l;0
Lithuania;23/10/2008;55.88166667;20.34166667;ZN;0;ug/l;0
Lithuania;23/10/2008;55.88166667;20.34166667;ZN;0;ug/l;0
Germany;14/10/2004;54.20666667;13.56666667;ZN;3,35;ug/l;0.000783709
Germany;27/01/2006;54.32000000;11.55000000;ZN;183000;ug/kg;42.81158011
Germany;27/01/2006;54.32000000;11.55000000;ZN;0,852;ug/l;0.000199319
Germany;27/01/2006;54.32000000;11.55000000;ZN;0,595;ug/l;0.000139196
Germany;14/07/2004;53.82500000;14.10000000;ZN;29,44;ug/l;0.006887284
Lithuania;26/04/2013;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Lithuania;15/02/2013;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Lithuania;22/02/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;14/05/2013;56.02833333;20.83333333;ZN;5,7;ug/l;0.001333475
Lithuania;15/05/2013;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;17/05/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;20/08/2013;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;22/08/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;22/11/2013;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;27/12/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;27/02/2014;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;27/02/2014;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Lithuania;28/02/2014;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;20/05/2014;55.31166667;20.95666667;ZN;8,8;ug/l;0.002058699
Lithuania;21/05/2014;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;02/09/2014;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;02/09/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;27/01/2006;54.32000000;11.55000000;ZN;195000;ug/kg;45.61889683
Germany;30/01/2006;56.63000000;19.58000000;ZN;0,305;ug/l;0.0000713526
Germany;30/01/2006;56.63000000;19.58000000;ZN;611000;ug/kg;142.9392101
Germany;31/01/2006;57.07000000;19.83000000;ZN;0,285;ug/l;0.0000666738
Germany;31/01/2006;57.07000000;19.83000000;ZN;411000;ug/kg;96.15059794
Germany;31/01/2006;57.30000000;20.05000000;ZN;690000;ug/kg;161.4207119
Germany;31/01/2006;57.30000000;20.05000000;ZN;0,608;ug/l;0.000142237
Germany;31/01/2006;57.30000000;20.05000000;ZN;0,472;ug/l;0.000110421
Germany;31/01/2006;57.30000000;20.05000000;ZN;1483000;ug/kg;346.937559
Germany;31/01/2006;57.30000000;20.05000000;ZN;0,447;ug/l;0.000104573
Germany;31/01/2006;57.30000000;20.05000000;ZN;1842000;ug/kg;430.9231178
Germany;31/01/2006;57.30000000;20.05000000;ZN;2463000;ug/kg;576.2017585
Germany;31/01/2006;57.30000000;20.05000000;ZN;0,347;ug/l;0.0000811782
Germany;31/01/2006;57.30000000;20.05000000;ZN;2408000;ug/kg;563.3348901
Germany;31/01/2006;57.30000000;20.05000000;ZN;0,347;ug/l;0.0000811782
Germany;09/04/2003;54.71500000;10.13333333;ZN;1;ug/l;0.000233943
Germany;17/09/2003;54.71500000;10.13333333;ZN;1;ug/l;0.000233943
Germany;28/10/2003;54.71500000;10.13333333;ZN;1;ug/l;0.000233943
Lithuania;04/02/2009;56.02833333;20.83333333;ZN;53;ug/l;0.012398982
Lithuania;04/02/2009;56.02833333;20.83333333;ZN;53;ug/l;0.012398982
Lithuania;05/02/2009;55.73500000;21.05000000;ZN;53;ug/l;0.012398982
Lithuania;05/02/2009;55.73500000;21.05000000;ZN;53;ug/l;0.012398982
Lithuania;06/05/2009;55.88166667;20.34166667;ZN;53;ug/l;0.012398982
Lithuania;06/05/2009;55.88166667;20.34166667;ZN;53;ug/l;0.012398982
Lithuania;22/04/2011;55.31166667;20.95666667;ZN;15;ug/l;0.003509146
Lithuania;22/04/2011;55.55833333;21.07833333;ZN;15;ug/l;0.003509146
Lithuania;19/09/2014;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Lithuania;31/10/2014;55.71831667;21.06166667;ZN;11;ug/l;0.002573374
Lithuania;31/10/2014;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;10/11/2011;55.55833333;21.07833333;ZN;15;ug/l;0.003509146
Lithuania;03/08/2011;56.02833333;20.83333333;ZN;15;ug/l;0.003509146
Lithuania;11/11/2014;56.02833333;20.83333333;ZN;13;ug/l;0.00304126
Lithuania;06/03/2012;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;06/03/2012;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;06/03/2012;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;06/03/2012;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;06/03/2012;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;31/05/2012;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;20/08/2012;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;20/08/2012;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;21/08/2012;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;22/10/2012;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;22/10/2012;55.73500000;21.05000000;ZN;7,5;ug/l;0.001754573
Lithuania;07/05/2009;56.02833333;20.83333333;ZN;53;ug/l;0.012398982
Lithuania;07/05/2009;56.02833333;20.83333333;ZN;125;ug/l;0.029242883
Lithuania;22/10/2012;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Lithuania;22/10/2012;55.71831667;21.06166667;ZN;8,4;ug/l;0.001965122
Lithuania;08/05/2009;55.31166667;20.95666667;ZN;53;ug/l;0.012398982
Lithuania;05/08/2009;55.88166667;20.34166667;ZN;53;ug/l;0.012398982
Germany;02/09/1998;54.00666667;14.23333333;ZN;4,82;ug/l;0.001127606
Germany;05/10/1998;54.00666667;14.23333333;ZN;2,97;ug/l;0.000694811
Germany;17/10/2006;54.16666667;12.10000000;ZN;1,5;ug/l;0.000350915
Germany;25/10/2006;54.00666667;14.23333333;ZN;1,1;ug/l;0.000257337
Germany;14/11/2006;53.82500000;14.10000000;ZN;3,9;ug/l;0.000912378
Lithuania;05/08/2009;56.02833333;20.83333333;ZN;53;ug/l;0.012398982
Lithuania;05/08/2009;56.02833333;20.83333333;ZN;55;ug/l;0.012866868
Germany;17/11/1998;54.00666667;14.23333333;ZN;6,55;ug/l;0.001532327
Lithuania;03/12/2009;56.02833333;20.83333333;ZN;53;ug/l;0.012398982
Lithuania;11/11/2014;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;03/04/2007;54.00666667;14.23333333;ZN;2,878;ug/l;0.000673288
Lithuania;23/01/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;24/01/2015;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;24/01/2015;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;22/08/2007;53.82500000;14.10000000;ZN;1,5953;ug/l;0.000373209
Germany;23/08/2007;54.00666667;14.23333333;ZN;1,426;ug/l;0.000333603
Germany;06/12/2007;54.00666667;14.23333333;ZN;2,2777;ug/l;0.000532852
Lithuania;25/05/2015;55.31166667;20.95666667;ZN;9,2;ug/l;0.002152276
Germany;05/02/2007;54.35383333;10.16466667;ZN;2,7;ug/l;0.000631646
Germany;01/12/1998;54.00666667;14.23333333;ZN;3,38;ug/l;0.000790728
Germany;15/04/1998;53.95000000;11.40833333;ZN;7,12;ug/l;0.001665675
Lithuania;26/05/2015;55.73500000;21.05000000;ZN;7,4;ug/l;0.001731179
Germany;05/02/2007;54.45900000;10.24500000;ZN;0,7;ug/l;0.00016376
Germany;06/02/2007;54.31483333;11.55000000;ZN;1;ug/l;0.000233943
Germany;19/05/1998;53.95000000;11.40833333;ZN;3,67;ug/l;0.000858571
Germany;09/06/1998;53.95000000;11.40833333;ZN;4,78;ug/l;0.001118248
Germany;07/02/2007;54.11000000;11.17500000;ZN;0,8;ug/l;0.000187154
Germany;14/02/2007;54.51833333;9.67150000;ZN;2,7;ug/l;0.000631646
Germany;25/06/2007;54.31483333;11.55000000;ZN;0,6;ug/l;0.000140366
Germany;28/07/1998;53.95000000;11.40833333;ZN;2,67;ug/l;0.000624628
Germany;14/09/1998;54.16666667;12.10000000;ZN;1,55;ug/l;0.000362612
Germany;25/06/2007;54.35383333;10.16466667;ZN;11;ug/l;0.002573374
Germany;18/09/2007;54.51833333;9.67150000;ZN;0,6;ug/l;0.000140366
Lithuania;08/06/2011;55.71831667;21.06166667;ZN;15;ug/l;0.003509146
Germany;13/10/1998;54.16666667;12.10000000;ZN;5,42;ug/l;0.001267971
Lithuania;09/06/2011;55.31166667;20.95666667;ZN;15;ug/l;0.003509146
Lithuania;31/03/2011;56.02833333;20.83333333;ZN;15;ug/l;0.003509146
Germany;03/11/1998;54.16666667;12.10000000;ZN;3,87;ug/l;0.00090536
Germany;08/12/1998;54.16666667;12.10000000;ZN;3,63;ug/l;0.000849213
Germany;14/01/1998;53.82500000;14.10000000;ZN;2,9;ug/l;0.000678435
Lithuania;31/03/2011;55.71831667;21.06166667;ZN;15;ug/l;0.003509146
Germany;24/02/1998;53.82500000;14.10000000;ZN;3,4;ug/l;0.000795406
Germany;10/03/1998;53.82500000;14.10000000;ZN;2,65;ug/l;0.000619949
Germany;11/05/1999;53.82500000;14.10000000;ZN;2,5;ug/l;0.000584858
Lithuania;09/11/2011;55.71831667;21.06166667;ZN;15;ug/l;0.003509146
Lithuania;09/11/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;09/11/2011;56.02833333;20.83333333;ZN;15;ug/l;0.003509146
Germany;24/06/1999;53.82500000;14.10000000;ZN;3,7;ug/l;0.000865589
Germany;18/01/1999;53.82500000;14.10000000;ZN;2,47;ug/l;0.000577839
Lithuania;10/11/2011;55.31166667;20.95666667;ZN;15;ug/l;0.003509146
Germany;25/02/1999;53.82500000;14.10000000;ZN;26,1;ug/l;0.006105914
Lithuania;03/08/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;11/08/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;12/08/2015;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;01/03/1999;54.00666667;14.23333333;ZN;3,85;ug/l;0.000900681
Germany;28/04/1999;54.00666667;14.23333333;ZN;3,57;ug/l;0.000835177
Lithuania;20/10/2015;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;01/11/1999;54.00666667;14.23333333;ZN;5,48;ug/l;0.001282008
Lithuania;04/08/2011;55.31166667;20.95666667;ZN;15;ug/l;0.003509146
Lithuania;05/03/2012;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Germany;07/01/2013;54.45916667;10.24500000;ZN;0,7;ug/l;0.00016376
Germany;02/12/1999;54.00666667;14.23333333;ZN;4,68;ug/l;0.001094854
Germany;20/04/1999;54.16666667;12.10000000;ZN;3,47;ug/l;0.000811782
Lithuania;22/05/2012;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;03/05/1999;54.16666667;12.10000000;ZN;2,98;ug/l;0.00069715
Lithuania;31/03/2010;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;31/03/2010;55.73500000;21.05000000;ZN;5,3;ug/l;0.001239898
Lithuania;31/03/2010;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;28/05/2012;55.71831667;21.06166667;ZN;21;ug/l;0.004912804
Germany;11/01/1999;54.16666667;12.10000000;ZN;1,88;ug/l;0.000439813
Germany;22/02/1999;54.16666667;12.10000000;ZN;1;ug/l;0.000233943
Lithuania;04/08/2010;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Germany;05/05/1999;53.95000000;11.40833333;ZN;1,58;ug/l;0.00036963
Lithuania;04/08/2010;55.88166667;20.34166667;ZN;8,3;ug/l;0.001941727
Lithuania;04/08/2010;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;04/08/2010;56.02833333;20.83333333;ZN;8,9;ug/l;0.002082093
Germany;15/06/1999;53.95000000;11.40833333;ZN;1;ug/l;0.000233943
Germany;11/04/2000;54.23166667;12.06666667;ZN;1,27;ug/l;0.000297108
Lithuania;31/05/2012;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;26/11/2010;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;02/05/2000;54.23166667;12.06666667;ZN;1,4;ug/l;0.00032752
Lithuania;21/08/2012;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;19/03/2000;54.53000000;12.52500000;ZN;2,03;ug/l;0.000474904
Germany;11/04/2000;54.53000000;12.52500000;ZN;1,17;ug/l;0.000273713
Lithuania;22/08/2012;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Lithuania;15/10/2012;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;26/11/2010;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;15/01/2008;54.84000000;9.48450000;ZN;2,4;ug/l;0.000561463
Germany;13/11/2000;54.53000000;12.52500000;ZN;5,97;ug/l;0.00139664
Germany;17/01/2008;54.75250000;10.09283333;ZN;1;ug/l;0.000233943
Germany;23/01/2008;54.31500000;11.55000000;ZN;0,9;ug/l;0.000210549
Lithuania;22/10/2012;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;19/07/2000;54.00666667;14.23333333;ZN;2,15;ug/l;0.000502978
Germany;08/08/2000;54.00666667;14.23333333;ZN;6,27;ug/l;0.001466823
Germany;22/08/2000;53.95000000;11.40833333;ZN;3,83;ug/l;0.000896002
Lithuania;22/10/2012;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;02/06/1998;54.00666667;14.23333333;ZN;6,02;ug/l;0.001408337
Germany;10/06/2008;54.11000000;11.17500000;ZN;0,5;ug/l;0.000116972
Germany;26/09/2000;53.95000000;11.40833333;ZN;2,32;ug/l;0.000542748
Germany;17/10/2000;53.95000000;11.40833333;ZN;1,52;ug/l;0.000355593
Germany;17/08/1998;54.00666667;14.23333333;ZN;2,45;ug/l;0.00057316
Germany;10/06/2008;54.31500000;11.55000000;ZN;1,4;ug/l;0.00032752
Germany;18/06/2008;54.51833333;9.67166667;ZN;1,6;ug/l;0.000374309
Germany;26/09/2000;54.01666667;11.36666667;ZN;2,1;ug/l;0.00049128
Germany;11/02/1998;53.95000000;11.40833333;ZN;2,55;ug/l;0.000596555
Germany;15/09/1998;53.95000000;11.40833333;ZN;2,32;ug/l;0.000542748
Germany;28/01/2008;54.00666667;14.23333333;ZN;7,2831;ug/l;0.001703831
Germany;18/02/2008;54.00666667;14.23333333;ZN;3,7705;ug/l;0.000882082
Germany;10/12/1998;53.95000000;11.40833333;ZN;0,85;ug/l;0.000198852
Germany;20/02/2008;53.82500000;14.10000000;ZN;5,1509;ug/l;0.001205017
Germany;21/02/2008;54.16666667;12.10000000;ZN;3,7767;ug/l;0.000883533
Germany;25/02/2008;53.95000000;11.40833333;ZN;4,2757;ug/l;0.00100027
