"1",0,"SM","Ag",NA
"2",0.1,"SM","Ag",-0.306594594925665
"3",0.2,"SM","Ag",-0.303349760090207
"4",0.3,"SM","Ag",-0.300101765764987
"5",0.4,"SM","Ag",-0.296851878772717
"6",0.5,"SM","Ag",-0.293601327735226
"7",0.6,"SM","Ag",-0.290350474345467
"8",0.7,"SM","Ag",-0.287102121399111
"9",0.8,"SM","Ag",-0.283855690645323
"10",0.9,"SM","Ag",-0.280612549727098
"11",1,"SM","Ag",-0.277375437641773
"12",1.1,"SM","Ag",-0.274142220983774
"13",1.2,"SM","Ag",-0.27091750553518
"14",1.3,"SM","Ag",-0.26770078142926
"15",1.4,"SM","Ag",-0.264491573681865
"16",1.5,"SM","Ag",-0.261294130367703
"17",1.6,"SM","Ag",-0.258107253189298
"18",1.7,"SM","Ag",-0.254932731084715
"19",1.8,"SM","Ag",-0.251771759764037
"20",1.9,"SM","Ag",-0.248624475015339
"21",2,"SM","Ag",-0.24549288720429
"22",2.1,"SM","Ag",-0.24237722227809
"23",2.2,"SM","Ag",-0.239279801118586
"24",2.3,"SM","Ag",-0.236199806300834
"25",2.4,"SM","Ag",-0.233138121810019
"26",2.5,"SM","Ag",-0.230098132279982
"27",2.6,"SM","Ag",-0.227077121330289
"28",2.7,"SM","Ag",-0.224079766418679
"29",2.8,"SM","Ag",-0.221104070511596
"30",2.9,"SM","Ag",-0.218150622081119
"31",3,"SM","Ag",-0.215223010445722
"32",3.1,"SM","Ag",-0.212320454245488
"33",3.2,"SM","Ag",-0.20944180808083
"34",3.3,"SM","Ag",-0.206589641701937
"35",3.4,"SM","Ag",-0.203766607591974
"36",3.5,"SM","Ag",-0.200968208598285
"37",3.6,"SM","Ag",-0.198197999602702
"38",3.7,"SM","Ag",-0.195459191296113
"39",3.8,"SM","Ag",-0.192746274441041
"40",3.9,"SM","Ag",-0.190065599946638
"41",4,"SM","Ag",-0.187414166759598
"42",4.1,"SM","Ag",-0.184792801871496
"43",4.2,"SM","Ag",-0.182203122017029
"44",4.3,"SM","Ag",-0.179644549877513
"45",4.4,"SM","Ag",-0.177117678158555
"46",4.5,"SM","Ag",-0.174622753788531
"47",4.6,"SM","Ag",-0.172160260319195
"48",4.7,"SM","Ag",-0.169729988990031
"49",4.8,"SM","Ag",-0.167332833273675
"50",4.9,"SM","Ag",-0.164968432708923
"51",5,"SM","Ag",-0.162637207965343
"52",5.1,"SM","Ag",-0.160339175932073
"53",5.2,"SM","Ag",-0.158074504444792
"54",5.3,"SM","Ag",-0.155843133843886
"55",5.4,"SM","Ag",-0.153645367219226
"56",5.5,"SM","Ag",-0.151481239762927
"57",5.6,"SM","Ag",-0.149350251806792
"58",5.7,"SM","Ag",-0.147253105190369
"59",5.8,"SM","Ag",-0.145189233949005
"60",5.9,"SM","Ag",-0.14315870595729
"61",6,"SM","Ag",-0.141161560573329
"62",6.1,"SM","Ag",-0.139197448355655
"63",6.2,"SM","Ag",-0.137266466351966
"64",6.3,"SM","Ag",-0.135368443535885
"65",6.4,"SM","Ag",-0.133502932761469
"66",6.5,"SM","Ag",-0.131669991825252
"67",6.6,"SM","Ag",-0.129869639249138
"68",6.7,"SM","Ag",-0.128101256356935
"69",6.8,"SM","Ag",-0.126363755201794
"70",6.9,"SM","Ag",-0.124660535927473
"71",7,"SM","Ag",-0.122986186230579
"72",7.1,"SM","Ag",-0.121343790968694
"73",7.2,"SM","Ag",-0.119732136769693
"74",7.3,"SM","Ag",-0.118150842163998
"75",7.4,"SM","Ag",-0.116600100217599
"76",7.5,"SM","Ag",-0.115078723508421
"77",7.6,"SM","Ag",-0.113587436558688
