"SM_Growth","Cd",0,80000
"SM_Growth","Cd",0.1,93378.9888477168
"SM_Growth","Cd",0.2,108995.444477775
"SM_Growth","Cd",0.3,127223.554929277
"SM_Growth","Cd",0.4,148500.086461348
"SM_Growth","Cd",0.5,173334.84896949
"SM_Growth","Cd",0.6,202322.911610533
"SM_Growth","Cd",0.7,236158.86133647
"SM_Growth","Cd",0.8,275653.445987846
"SM_Growth","Cd",0.9,321753.000734173
"SM_Growth","Cd",1,375562.123340947
"SM_Growth","Cd",1.1,438370.141588489
"SM_Growth","Cd",1.2,511682.007032045
"SM_Growth","Cd",1.3,597254.355352783
"SM_Growth","Cd",1.4,697137.597346724
"SM_Growth","Cd",1.5,813725.049099548
"SM_Growth","Cd",1.6,949810.278562182
"SM_Growth","Cd",1.7,1108654.04261631
"SM_Growth","Cd",1.8,1294062.41851806
"SM_Growth","Cd",1.9,1510478.00183809
"SM_Growth","Cd",2,1763086.35610451
"SM_Growth","Cd",2.1,2057940.26480306
"SM_Growth","Cd",2.2,2402104.7629539
"SM_Growth","Cd",2.3,2803826.4233865
"SM_Growth","Cd",2.4,3272730.95400427
"SM_Growth","Cd",2.5,3820053.84069428
"SM_Growth","Cd",2.6,4458909.56234836
"SM_Growth","Cd",2.7,5204605.82869382
"SM_Growth","Cd",2.8,6075010.37042953
"SM_Growth","Cd",2.9,7090979.07037629
"SM_Growth","Cd",3,8276855.69415077
"SM_Growth","Cd",3.1,9661055.19447833
"SM_Growth","Cd",3.2,11276744.5657796
"SM_Growth","Cd",3.3,13162637.5630811
"SM_Growth","Cd",3.4,15363922.3276186
"SM_Growth","Cd",3.5,17933344.1460985
"SM_Growth","Cd",3.6,20932469.28776
"SM_Growth","Cd",3.7,24433160.2022115
"SM_Growth","Cd",3.8,28519297.4254598
"SM_Growth","Cd",3.9,33288789.4529592
"SM_Growth","Cd",4,38855918.7385233
"SM_Growth","Cd",4.1,45354080.0319046
"SM_Growth","Cd",4.2,52938976.6687209
"SM_Growth","Cd",4.3,61792351.3994753
"SM_Growth","Cd",4.4,72126341.1525727
"SM_Growth","Cd",4.5,84188560.0764087
"SM_Growth","Cd",4.6,98268032.656004
"SM_Growth","Cd",4.7,114702119.068401
