"SM_GP2-4_13 0.5" 8.53629428557506 0.274070868485164 7.99112101660844 9.11866057071277
"SM_GP2-4_16 0.5" 7.57020835861361 0.700917058695377 6.24431524850414 9.17763634796495
"SM_GP2-4_19 0.5" 7.52769780751548 0.288141537529219 6.95170405066855 8.15141638197669
"SM_GP2-4_20 0.5" 7.21139204249388 0.198819363816514 6.80955436311061 7.63694251010995
"TB_GP2-4_11 0.5" 3.31981624749939 0.0328226154324238 3.25225482353132 3.38878117342419
"TB_GP2-4_13 0.5" 2.72070401442145 0.0922193952520956 2.53552647670212 2.91940565484326
"TB_GP2-4_16 0.5" 2.97028434293409 0.106508886783045 2.75684412273808 3.20024951904674
"TB_GP2-4_9 0.5" 3.62247696858636 0.233950053054231 3.17213858686471 4.13674845174673
"SM_GP2-4_13 0.05" 4.12148920676586 0.233447479041287 3.66851229775942 4.6303983475433
"SM_GP2-4_16 0.05" 6.28113929343634 2.11408514203577 3.11927877401066 12.6480233675373
"SM_GP2-4_19 0.05" 3.09236450861399 0.214415232423243 2.67712071492317 3.57201608460525
"SM_GP2-4_20 0.05" 2.96637725094037 0.157630219303945 2.65603098733564 3.31298619513605
"TB_GP2-4_11 0.05" 3.05878449661024 0.375233230001473 2.37003123045806 3.94769591069686
"TB_GP2-4_13 0.05" 2.1489447118646 0.12239503563639 1.90890667140881 2.41916665901885
"TB_GP2-4_16 0.05" 2.0611960696858 0.171979983248773 1.73285393692292 2.45175265333235
"TB_GP2-4_9 0.05" 1.62116330250734 0.367308077442341 1.01757390513216 2.58278090676386
"SM_GP2-4_13 0.95" 31.1719359291494 3.90509933496107 24.0951225969684 40.3272316071655
"SM_GP2-4_16 0.95" 10.5515645349481 4.91671750207558 4.00376633629827 27.8076952507952
"SM_GP2-4_19 0.95" 36.6397888336444 5.81747741670369 26.3361988575109 50.9744831832931
"SM_GP2-4_20 0.95" 35.0171142354805 3.99561341992612 27.6200908586412 44.3951577008323
"TB_GP2-4_11 0.95" 3.84041869428225 0.765526648643775 2.53715483395612 5.81313191847861
"TB_GP2-4_13 0.95" 4.13936402107599 0.383337278834387 3.41423601495667 5.01849738094216
"TB_GP2-4_16 0.95" 5.68933021775423 0.703362337834145 4.39951084331278 7.35729027145171
"TB_GP2-4_9 0.95" 15.1403845202798 6.43769000954576 6.3176969184 36.2839886722489
